DATE_CREATED,TURBIDEZ,PH,TEMPERATURA,TDS,CONDUTIVIDADE
2023-11-15 11:43:59,0.5,7.39,28.56,99.24,199.38
2023-11-15 11:44:40,0.5,7.42,28.75,97.98,198.7
2023-11-15 11:45:21,0.5,7.42,28.65,99.45,199.04
2023-11-15 11:46:02,0.5,7.4,29.26,99.52,196.9
2023-11-15 11:46:44,0.5,7.43,28.75,99.48,198.7
2023-11-15 11:47:25,0.5,7.42,28.77,99.69,198.61
2023-11-15 11:48:06,0.5,7.44,28.79,99.35,198.53
2023-11-15 11:48:48,0.5,7.43,28.65,99.52,199.04
2023-11-15 11:49:28,0.5,7.44,28.31,98.45,200.35
2023-11-15 11:50:09,0.5,7.43,28.75,99.35,198.7
2023-11-15 11:50:51,0.5,7.44,29.35,99.31,196.55
2023-11-15 11:51:33,0.5,7.43,28.88,99.26,198.19
2023-11-15 11:52:13,0.5,7.44,28.95,99.52,197.94
2023-11-15 11:52:55,0.5,7.46,28.88,100.18,198.19
2023-11-15 11:53:35,0.5,7.43,28.91,99.35,198.11
2023-11-15 11:54:16,0.5,7.46,28.93,98.28,198.02
2023-11-15 11:54:57,0.5,7.46,28.91,99.1,198.11
2023-11-15 11:55:38,0.5,7.48,28.97,98.97,197.86
2023-11-15 11:56:19,0.5,7.46,29.0,99.1,197.77
2023-11-15 11:57:01,0.5,7.46,29.0,99.05,197.77
2023-11-15 11:57:42,0.5,7.48,29.07,99.01,197.52
2023-11-15 11:58:23,0.5,7.47,29.04,99.05,197.61
2023-11-15 11:59:04,0.5,7.46,29.11,98.93,197.35
2023-11-15 11:59:45,0.5,7.46,29.04,98.89,197.6
2023-11-15 12:00:26,0.5,7.49,29.11,98.89,197.35
2023-11-15 12:01:07,0.5,7.47,29.07,98.76,197.52
2023-11-15 12:01:50,0.5,7.49,29.04,98.8,198.16
2023-11-15 12:02:30,0.5,7.48,29.18,98.68,197.1
2023-11-15 12:03:11,0.5,7.49,29.11,98.8,197.35
2023-11-15 12:03:52,0.5,7.47,29.18,98.68,197.66
2023-11-15 12:04:33,0.5,7.49,29.13,98.76,197.83
2023-11-15 12:05:14,0.5,7.5,29.25,99.08,197.41
2023-11-15 12:05:55,0.5,7.51,29.18,98.55,197.1
2023-11-15 12:06:38,0.5,7.5,29.2,98.68,198.69
2023-11-15 12:07:17,0.5,7.54,29.3,98.83,197.79
2023-11-15 12:07:59,0.5,7.52,29.25,98.91,199.07
2023-11-15 12:08:40,0.5,7.52,29.25,98.7,199.07
2023-11-15 12:09:21,0.5,7.52,29.18,98.55,198.77
2023-11-15 12:10:02,0.5,7.52,29.07,99.34,199.76
2023-11-15 12:10:43,0.5,7.52,29.32,98.9,198.26
2023-11-15 12:11:24,0.5,7.51,29.48,99.54,198.23
2023-11-15 12:12:05,0.5,7.52,29.34,99.54,198.73
2023-11-15 12:12:47,0.5,7.55,29.48,99.38,198.23
2023-11-15 12:13:29,0.5,7.52,29.34,99.88,198.73
2023-11-15 12:14:09,0.5,7.56,29.53,99.13,198.07
2023-11-15 12:14:50,0.5,7.57,29.41,99.12,198.48
2023-11-15 12:15:31,0.5,7.56,29.9,99.37,196.76
2023-11-15 12:16:12,0.5,7.55,29.43,99.12,198.4
2023-11-15 12:16:54,0.5,7.56,29.46,99.37,198.32
2023-11-15 12:17:34,0.5,7.57,29.5,99.03,198.15
2023-11-15 12:18:16,0.5,7.58,29.39,99.24,198.57
2023-11-15 12:18:57,0.5,7.55,29.53,98.38,198.06
2023-11-15 12:19:38,0.5,7.58,29.53,99.2,197.51
2023-11-15 12:20:19,0.5,7.58,29.34,99.16,198.74
2023-11-15 12:21:01,0.5,7.59,29.55,99.07,197.98
2023-11-15 12:21:41,0.5,7.61,29.69,99.28,197.48
2023-11-15 12:22:23,0.5,7.6,29.62,99.03,197.73
2023-11-15 12:23:04,0.5,7.6,29.83,98.75,196.98
2023-11-15 12:23:45,0.5,7.6,29.62,99.37,197.73
2023-11-15 12:24:26,0.5,7.61,29.55,98.99,197.98
2023-11-15 12:25:08,0.5,7.62,29.6,98.74,197.81
2023-11-15 12:25:49,0.5,7.6,29.73,98.86,197.31
2023-11-15 12:26:29,0.5,7.61,29.73,98.49,197.31
2023-11-15 12:27:10,0.5,7.6,29.71,98.87,197.4
2023-11-15 12:27:52,0.5,7.65,29.71,98.99,197.4
2023-11-15 12:28:33,0.5,7.61,29.81,98.91,197.06
2023-11-15 12:29:14,0.5,7.63,29.81,98.66,197.06
2023-11-15 12:29:55,0.5,7.62,29.78,98.66,197.14
2023-11-15 12:30:36,0.5,7.65,29.83,98.7,196.97
2023-11-15 12:31:17,0.5,7.62,29.74,98.7,197.31
2023-11-15 12:31:58,0.5,7.66,29.85,98.53,197.44
2023-11-15 12:32:40,0.5,7.65,29.83,98.53,198.07
2023-11-15 12:33:20,0.5,7.63,29.85,98.57,198.54
2023-11-15 12:34:02,0.5,7.64,30.06,98.49,197.79
2023-11-15 12:34:43,0.5,7.66,30.01,98.65,197.95
2023-11-15 12:35:24,0.5,7.65,29.9,98.72,198.37
2023-11-15 12:36:05,0.5,7.64,29.92,99.04,198.83
2023-11-15 12:36:47,0.5,7.63,29.94,99.27,198.75
2023-11-15 12:37:27,0.5,7.64,30.11,98.89,198.17
2023-11-15 12:38:08,0.5,7.69,29.94,98.98,198.75
2023-11-15 12:38:50,0.5,7.68,29.81,99.18,199.26
2023-11-15 12:39:31,0.5,7.66,30.01,99.42,198.5
2023-11-15 12:40:12,0.5,7.7,30.34,99.38,197.35
2023-11-15 12:40:55,0.5,7.69,30.01,99.09,198.5
2023-11-15 12:41:34,0.5,7.67,28.83,99.38,203.13
2023-11-15 12:42:15,0.5,7.69,30.15,99.63,198.0
2023-11-15 12:42:57,0.5,7.69,30.04,99.25,198.42
2023-11-15 12:43:39,0.5,7.71,30.06,98.67,198.34
2023-11-15 12:44:19,0.5,7.72,30.08,99.25,198.25
2023-11-15 12:45:00,0.5,7.7,30.13,101.57,198.09
2023-11-15 12:45:41,0.5,7.71,30.11,99.0,198.17
2023-11-15 12:46:22,0.5,7.71,30.11,99.21,198.17
2023-11-15 12:47:03,0.5,7.75,30.2,99.17,197.84
2023-11-15 12:47:44,0.5,7.7,30.18,99.13,197.92
2023-11-15 12:48:25,0.5,7.73,30.29,99.04,197.5
2023-11-15 12:49:06,0.5,7.72,30.22,99.09,197.75
2023-11-15 12:49:53,0.5,7.71,30.18,99.08,197.92
2023-11-15 12:50:39,0.5,7.72,30.2,98.92,197.83
2023-11-15 12:51:20,0.5,7.71,30.25,98.96,197.67
2023-11-15 12:52:02,0.5,7.75,30.46,98.75,196.93
2023-11-15 12:52:42,0.5,7.76,30.25,98.88,197.67
2023-11-15 12:53:24,0.5,7.76,30.27,98.96,197.58
2023-11-15 12:54:05,0.5,7.75,30.39,98.92,197.17
2023-11-15 12:54:46,0.5,7.74,30.22,98.83,197.75
2023-11-15 12:55:27,0.5,7.74,30.29,98.47,197.5
2023-11-15 12:56:08,0.5,7.76,30.27,98.83,197.58
2023-11-15 12:56:49,0.5,7.76,30.39,98.79,197.17
2023-11-15 12:57:30,0.5,7.75,30.29,98.58,197.5
2023-11-15 12:58:11,0.5,7.76,30.41,98.88,197.09
2023-11-15 12:58:54,0.5,7.76,30.36,98.75,197.25
2023-11-15 12:59:35,0.5,7.78,30.38,98.79,197.72
2023-11-15 13:00:15,0.5,7.77,30.5,98.58,196.76
2023-11-15 13:00:56,0.5,7.76,30.34,98.75,197.34
2023-11-15 13:01:37,0.5,7.75,30.27,98.54,197.59
2023-11-15 13:02:18,0.5,7.75,30.38,98.63,197.72
2023-11-15 13:03:00,0.5,7.78,30.6,98.86,197.52
2023-11-15 13:03:40,0.5,7.79,30.24,98.38,198.22
2023-11-15 13:04:22,0.5,7.76,30.38,98.67,197.72
2023-11-15 13:05:03,0.5,7.77,29.83,98.79,200.87
2023-11-15 13:05:44,0.5,7.75,30.45,98.86,198.01
2023-11-15 13:06:25,0.5,7.77,30.41,98.76,197.63
2023-11-15 13:07:06,0.5,7.77,30.29,99.11,198.05
2023-11-15 13:07:48,0.5,7.77,30.41,98.86,198.18
2023-11-15 13:08:28,0.5,7.78,30.45,100.43,197.47
2023-11-15 13:09:11,0.5,7.8,30.45,99.0,197.47
2023-11-15 13:09:51,0.5,7.78,30.43,98.82,197.55
2023-11-15 13:10:32,0.5,7.77,30.69,99.03,197.18
2023-11-15 13:11:13,0.5,7.79,30.29,99.09,199.14
2023-11-15 13:11:55,0.5,7.78,30.45,98.73,197.47
2023-11-15 13:12:35,0.5,7.8,30.48,98.73,198.47
2023-11-15 13:13:17,0.5,7.78,30.48,98.78,197.93
2023-11-15 13:13:57,0.5,7.79,30.45,98.59,198.01
2023-11-15 13:14:39,0.5,7.77,30.5,99.57,198.93
2023-11-15 13:15:20,0.5,7.78,30.45,98.73,199.1
2023-11-15 13:16:01,0.5,7.79,30.5,99.23,198.93
2023-11-15 13:16:42,0.5,7.78,30.5,98.96,198.38
2023-11-15 13:17:23,0.5,7.78,30.5,99.01,198.93
2023-11-15 13:18:05,0.5,7.8,30.46,99.46,198.55
2023-11-15 13:18:46,0.5,7.78,30.55,99.55,198.21
2023-11-15 13:19:26,0.5,7.8,30.48,99.46,197.92
2023-11-15 13:20:08,0.5,7.78,30.55,99.19,198.75
2023-11-15 13:20:49,0.5,7.8,30.57,99.46,198.67
2023-11-15 13:21:30,0.5,7.79,30.53,99.27,198.84
2023-11-15 13:22:11,0.5,7.81,30.62,99.11,197.97
2023-11-15 13:22:53,0.5,7.8,30.57,98.96,198.67
2023-11-15 13:23:33,0.5,7.79,30.55,99.38,198.76
2023-11-15 13:24:15,0.5,7.83,30.57,99.34,198.67
2023-11-15 13:24:57,0.5,7.8,30.48,99.42,199.01
2023-11-15 13:25:37,0.5,7.8,29.86,98.98,201.35
2023-11-15 13:26:19,0.5,7.78,30.57,99.34,198.67
2023-11-15 13:26:59,0.5,7.79,30.6,99.38,198.59
2023-11-15 13:27:41,0.5,7.83,30.81,99.34,197.84
2023-11-15 13:28:22,0.5,7.83,30.43,99.5,199.18
2023-11-15 13:29:02,0.5,7.81,30.69,100.68,198.26
2023-11-15 13:29:43,0.5,7.78,30.57,99.34,198.67
2023-11-15 13:30:25,0.5,7.82,30.57,99.29,198.67
2023-11-15 13:31:07,0.5,7.81,30.04,98.92,200.63
2023-11-15 13:31:48,0.5,7.83,30.62,99.59,198.5
2023-11-15 13:32:28,0.5,7.83,30.83,99.13,197.76
2023-11-15 13:33:10,0.5,7.8,30.67,99.34,198.34
2023-11-15 13:33:50,0.5,7.83,31.19,99.34,196.56
2023-11-15 13:34:31,0.5,7.82,30.62,100.31,198.5
2023-11-15 13:35:13,0.5,7.83,30.6,99.25,198.59
2023-11-15 13:35:55,0.5,7.83,30.55,98.88,198.76
2023-11-15 13:36:35,0.5,7.81,30.62,99.17,198.5
2023-11-15 13:37:16,0.5,7.85,30.57,98.28,198.67
2023-11-15 13:37:58,0.5,7.79,30.67,99.25,198.34
2023-11-15 13:38:38,0.5,7.82,30.64,99.29,198.42
2023-11-15 13:39:20,0.5,7.82,30.64,99.38,198.42
2023-11-15 13:40:01,0.5,7.83,30.69,99.25,198.26
2023-11-15 13:40:42,0.5,7.83,30.69,99.34,198.26
2023-11-15 13:41:23,0.5,7.85,30.67,99.17,198.34
2023-11-15 13:42:04,0.5,7.85,30.74,99.21,198.09
2023-11-15 13:42:47,0.5,7.82,30.69,99.21,198.26
2023-11-15 13:43:27,0.5,7.82,30.69,99.13,198.26
2023-11-15 13:44:07,0.5,7.82,30.67,99.13,198.34
2023-11-15 13:44:49,0.5,7.83,30.69,99.17,198.26
2023-11-15 13:45:30,0.5,7.86,31.18,99.05,196.55
2023-11-15 13:46:11,0.5,7.85,30.76,99.13,198.01
2023-11-15 13:46:52,0.5,7.85,30.71,99.13,198.17
2023-11-15 13:47:33,0.5,7.82,30.69,99.17,198.26
2023-11-15 13:48:15,0.5,7.83,30.71,99.13,198.17
2023-11-15 13:48:56,0.5,7.83,30.76,98.28,198.01
2023-11-15 13:49:36,0.5,7.82,30.55,99.0,198.76
2023-11-15 13:50:17,0.5,7.84,30.76,99.09,198.01
2023-11-15 13:50:59,0.5,7.83,30.71,99.13,198.17
2023-11-15 13:51:40,0.5,7.85,30.76,99.09,198.01
2023-11-15 13:52:21,0.5,7.86,30.74,99.0,198.09
2023-11-15 13:53:02,0.5,7.86,30.74,99.38,198.09
2023-11-15 13:53:43,0.5,7.87,30.76,99.0,198.01
2023-11-15 13:54:24,0.5,7.83,30.74,99.09,198.09
2023-11-15 13:55:06,0.5,7.86,30.62,99.0,198.51
2023-11-15 13:55:47,0.5,7.86,30.74,99.04,198.09
2023-11-15 13:56:28,0.5,7.86,30.76,99.04,198.01
2023-11-15 13:57:09,0.5,7.86,30.76,99.0,198.01
2023-11-15 13:57:50,0.5,7.87,30.71,99.04,198.17
2023-11-15 13:58:31,0.5,7.87,30.78,99.25,197.92
2023-11-15 13:59:12,0.5,7.86,30.64,99.04,198.43
2023-11-15 13:59:54,0.5,7.84,30.76,99.0,198.01
2023-11-15 14:00:34,0.5,7.84,30.64,99.0,198.42
2023-11-15 14:01:15,0.5,7.86,31.52,99.09,195.43
2023-11-15 14:01:57,0.5,7.86,31.2,98.96,196.45
2023-11-15 14:02:38,0.5,7.84,30.83,99.21,197.76
2023-11-15 14:03:20,0.5,7.85,30.67,99.0,198.34
2023-11-15 14:04:00,0.5,7.85,30.88,99.21,197.59
2023-11-15 14:04:41,0.5,7.84,30.83,97.72,197.76
2023-11-15 14:05:22,0.5,7.85,30.78,98.22,197.92
2023-11-15 14:06:03,0.5,7.89,30.78,98.88,197.92
2023-11-15 14:06:44,0.5,7.85,31.37,99.17,195.9
2023-11-15 14:07:26,0.5,7.87,30.78,98.8,197.92
2023-11-15 14:08:07,0.5,7.86,30.81,98.88,197.84
2023-11-15 14:08:48,0.5,7.85,30.88,98.96,197.59
2023-11-15 14:09:30,0.5,7.89,30.83,98.96,197.76
2023-11-15 14:10:10,0.5,7.88,30.81,97.95,197.84
2023-11-15 14:10:51,0.5,7.9,30.78,98.96,198.46
2023-11-15 14:11:32,0.5,7.87,30.67,98.92,198.34
2023-11-15 14:12:14,0.5,7.88,30.83,98.8,197.76
2023-11-15 14:12:55,0.5,7.87,30.92,98.88,197.43
2023-11-15 14:13:36,0.5,7.89,30.81,98.92,197.84
2023-11-15 14:14:17,0.5,7.89,30.83,99.23,197.76
2023-11-15 14:14:58,0.5,7.9,30.76,99.17,198.55
2023-11-15 14:15:39,0.5,7.87,30.85,98.88,197.67
2023-11-15 14:16:20,0.5,7.89,30.92,98.71,197.43
2023-11-15 14:17:02,0.5,7.88,30.81,98.92,197.84
2023-11-15 14:17:42,0.5,7.88,30.95,98.88,197.34
2023-11-15 14:18:24,0.5,7.88,30.92,99.27,197.42
2023-11-15 14:19:05,0.5,7.9,30.92,98.84,197.42
2023-11-15 14:19:47,0.5,7.89,30.9,98.71,197.51
2023-11-15 14:20:27,0.5,7.9,30.92,98.92,197.42
2023-11-15 14:21:08,0.5,7.89,30.88,98.67,198.13
2023-11-15 14:21:49,0.5,7.89,30.92,98.71,197.96
2023-11-15 14:22:31,0.5,7.92,30.95,98.71,197.34
2023-11-15 14:23:12,0.5,7.9,31.25,98.75,196.82
2023-11-15 14:23:53,0.5,7.92,31.01,98.71,198.71
2023-11-15 14:24:34,0.5,7.89,30.92,99.06,197.96
2023-11-15 14:25:15,0.5,7.92,30.95,98.98,197.88
2023-11-15 14:25:56,0.5,7.89,30.92,98.67,197.96
2023-11-15 14:26:37,0.5,7.9,30.95,98.41,197.34
2023-11-15 14:26:58,0.5,7.93,30.99,99.35,198.79
2023-11-15 14:27:18,0.5,7.89,31.02,98.98,197.55
2023-11-15 14:27:59,0.5,7.91,30.99,99.62,199.24
2023-11-15 14:28:41,0.5,7.9,31.09,98.94,199.33
2023-11-15 14:29:22,0.5,7.88,31.06,98.98,198.46
2023-11-15 14:30:04,0.5,7.88,31.09,98.67,199.08
2023-11-15 14:30:44,0.5,7.93,31.06,99.4,198.99
2023-11-15 14:32:52,0.5,7.89,31.16,98.78,199.07
2023-11-15 14:33:32,0.5,7.9,31.09,99.66,198.74
2023-11-15 14:34:13,0.5,7.91,30.97,99.23,198.99
2023-11-15 14:34:54,0.5,7.9,30.92,99.54,199.41
2023-11-15 14:35:35,0.5,7.89,31.06,99.5,199.58
2023-11-15 14:36:17,0.5,7.91,31.04,99.54,199.08
2023-11-15 14:36:59,0.5,7.94,31.04,99.37,199.16
2023-11-15 14:37:39,0.5,7.94,31.11,99.5,199.16
2023-11-15 14:38:20,0.5,7.94,30.9,99.71,198.91
2023-11-15 14:39:01,0.5,7.91,31.11,99.79,199.66
2023-11-15 14:39:43,0.5,7.87,31.13,99.54,198.91
2023-11-15 14:40:23,0.5,7.91,31.35,99.58,198.83
2023-11-15 14:41:05,0.5,7.91,31.39,99.58,198.09
2023-11-15 14:41:47,0.5,7.93,31.11,99.45,197.92
2023-11-15 14:42:27,0.5,7.94,31.13,99.83,198.91
2023-11-15 14:43:08,0.5,7.94,31.13,99.45,198.83
2023-11-15 14:43:50,0.5,7.93,31.13,99.41,198.83
2023-11-15 14:44:30,0.5,7.92,31.13,99.04,198.83
2023-11-15 14:45:11,0.5,7.9,31.16,98.96,207.36
2023-11-15 14:45:53,0.5,7.89,31.06,99.45,207.28
2023-11-15 14:46:34,0.5,7.9,31.2,99.41,207.63
2023-11-15 14:47:15,0.5,7.91,31.23,99.41,207.11
2023-11-15 14:47:57,0.5,7.92,31.16,99.41,207.11
2023-11-15 15:16:05,50.0,7.95,31.23,103.68,207.02
2023-11-15 15:25:28,50.0,7.94,31.34,103.64,207.82
2023-11-15 15:26:09,50.0,7.94,31.2,103.81,207.02
2023-11-15 15:27:32,50.0,7.99,31.23,103.55,206.59
2023-11-15 15:28:06,50.0,8.0,31.2,103.55,207.11
2023-11-15 15:28:43,50.0,08.01,31.23,103.51,207.02
2023-11-15 15:29:25,50.0,8.0,31.27,103.91,207.11
2023-11-15 15:30:16,50.0,8.0,31.3,183.6,207.55
2023-11-15 15:30:43,50.0,08.01,31.3,103.51,207.9
2023-11-15 15:31:28,50.0,8.0,31.3,103.3,207.82
2023-11-15 15:32:09,50.0,8.0,31.3,103.55,207.29
2023-11-15 15:33:01,50.0,08.01,31.3,103.51,207.82
2023-11-15 15:33:42,50.0,8.0,31.32,103.55,208.88
2023-11-15 15:34:55,50.0,8.0,31.37,103.78,208.35
2023-11-15 15:36:06,50.0,08.01,31.39,103.95,208.26
2023-11-15 15:36:47,50.0,08.02,31.39,103.91,207.56
2023-11-15 15:37:30,50.0,8.0,31.42,103.64,208.53
2023-11-15 15:38:20,50.0,8.0,31.46,103.91,208.53
2023-11-15 15:39:42,50.0,08.02,31.49,104.44,208.45
2023-11-15 15:40:43,50.0,08.02,31.44,104.17,208.27
2023-11-15 15:41:36,50.0,8.0,31.49,104.13,208.19
2023-11-15 15:42:26,50.0,08.01,31.58,103.78,208.36
2023-11-15 15:43:49,50.0,08.01,31.56,104.27,208.19
2023-11-15 15:44:29,50.0,08.01,31.58,104.27,207.84
2023-11-15 15:49:28,50.0,08.01,31.58,104.27,207.93
2023-11-15 15:50:00,50.0,8.0,31.58,104.22,207.84
2023-11-15 15:51:01,50.0,08.02,31.58,104.14,207.84
2023-11-15 15:52:56,50.0,08.01,31.56,104.09,207.84
2023-11-15 15:54:07,50.0,08.01,31.51,104.18,207.84
2023-11-15 15:56:10,50.0,08.03,31.56,104.09,207.84
2023-11-15 15:58:12,50.0,08.01,31.58,103.92,207.93
2023-11-15 15:59:04,50.0,08.02,31.58,103.96,208.19
2023-11-15 15:59:45,50.0,08.04,31.58,103.92,208.1
2023-11-15 16:00:26,50.0,08.01,31.65,103.92,207.93
2023-11-15 16:01:38,50.0,08.03,31.63,103.92,207.84
2023-11-15 16:02:14,50.0,08.02,31.58,103.92,207.84
2023-11-15 16:02:50,50.0,08.02,31.58,103.92,207.84
2023-11-15 16:03:43,50.0,08.01,31.63,103.96,207.58
2023-11-15 16:07:38,50.0,08.01,31.6,104.09,207.67
2023-11-15 16:08:10,50.0,08.02,31.58,104.05,207.84
2023-11-15 16:09:01,50.0,7.99,31.56,103.96,207.84
2023-11-15 16:10:23,70.0,7.99,31.58,103.92,207.67
2023-11-15 16:10:55,25.25,08.01,31.58,103.96,207.75
2023-11-15 16:11:35,25.25,08.01,31.58,103.92,207.84
2023-11-15 16:12:17,0.5,08.01,31.58,103.92,207.93
2023-11-15 16:13:48,50.0,7.99,31.53,103.92,207.84
2023-11-15 16:14:30,0.5,7.99,31.63,103.79,207.84
2023-11-15 16:15:22,0.5,7.98,31.56,103.83,207.84
2023-11-15 16:16:12,0.5,7.99,31.58,103.92,207.84
2023-11-15 16:17:03,0.5,7.98,31.6,103.92,208.01
2023-11-15 16:17:45,0.5,7.98,31.58,103.83,207.67
2023-11-15 16:18:27,0.5,7.98,31.56,103.88,207.93
2023-11-15 16:19:10,0.5,7.99,31.63,103.92,207.84
2023-11-15 16:20:29,0.5,7.99,31.65,104.21,207.75
2023-11-15 16:21:10,0.5,7.98,31.65,103.96,207.84
2023-11-15 16:21:52,0.5,7.99,31.75,103.92,207.93
2023-11-15 16:22:43,0.5,7.99,31.58,103.92,207.67
2023-11-15 16:23:35,0.5,7.99,31.63,103.92,207.58
2023-11-15 16:24:15,0.5,7.97,31.58,103.92,207.58
2023-11-15 16:25:17,0.5,7.98,31.53,104.01,207.23
2023-11-15 16:26:30,12.88,7.98,31.58,103.83,207.84
2023-11-15 16:27:10,50.0,7.98,31.39,103.96,207.67
2023-11-15 16:27:53,50.0,7.98,31.39,103.92,207.84
2023-11-15 16:28:49,50.0,7.99,31.39,103.88,208.01
2023-11-15 16:29:34,37.63,7.99,31.44,103.92,207.84
2023-11-15 16:30:16,0.5,7.98,31.42,103.96,0.0
2023-11-15 16:30:56,0.5,7.99,31.42,103.83,208.53
2023-11-15 16:31:37,0.5,7.99,31.37,103.79,208.53
2023-11-15 16:32:29,0.5,7.98,31.42,103.79,208.36
2023-11-15 16:33:53,0.5,7.98,31.42,103.62,208.45
2023-11-15 16:34:32,0.5,7.98,31.51,103.92,208.45
2023-11-15 16:35:14,0.5,7.98,31.46,103.83,208.62
2023-11-15 16:40:03,0.5,7.97,31.51,103.92,208.45
2023-11-15 16:42:35,0.5,7.97,31.41,104.01,208.45
2023-11-15 16:43:27,0.5,7.98,31.46,103.92,208.1
2023-11-15 16:43:58,50.0,7.97,31.49,103.92,208.27
2023-11-15 16:44:39,50.0,7.98,31.49,104.36,8.0
2023-11-15 16:47:14,50.0,7.97,31.49,104.27,208.45
2023-11-15 16:50:17,50.0,7.97,31.49,104.27,208.27
2023-11-15 16:51:02,50.0,7.94,31.53,104.27,208.19
2023-11-15 16:51:41,50.0,08.02,31.53,104.18,208.45
2023-11-15 16:52:22,50.0,08.01,31.49,104.22,208.19
2023-11-15 16:53:03,50.0,7.99,31.49,104.22,208.14
2023-11-15 16:53:44,50.0,7.99,31.46,104.31,208.19
2023-11-15 16:54:35,50.0,08.01,31.49,104.22,208.01
2023-11-15 16:56:09,50.0,7.99,31.49,104.22,208.01
2023-11-15 16:56:49,50.0,7.99,31.51,104.05,208.19
2023-11-15 16:57:30,50.0,7.99,31.49,104.14,208.19
2023-11-15 16:58:11,50.0,7.98,31.56,104.05,208.19
2023-11-15 16:59:13,50.0,8.0,31.53,104.22,208.27
2023-11-15 17:00:46,50.0,7.98,31.53,104.14,208.19
2023-11-15 17:01:27,50.0,7.98,31.49,104.09,208.19
2023-11-15 17:02:03,50.0,7.98,31.53,104.22,208.1
2023-11-15 17:02:30,50.0,7.98,31.53,104.05,208.19
2023-11-15 17:03:10,50.0,7.99,31.46,104.09,208.1
2023-11-15 17:04:12,0.5,7.99,31.56,104.09,208.45
2023-11-15 17:06:05,0.5,8.0,31.49,104.09,208.01
2023-11-15 17:06:45,0.5,7.98,31.49,104.01,208.01
2023-11-15 17:07:27,50.0,7.99,31.53,104.01,208.19
2023-11-15 17:08:01,50.0,7.98,31.56,104.09,208.01
2023-11-15 17:08:39,50.0,7.99,31.49,104.09,208.01
2023-11-15 17:09:41,50.0,7.98,31.51,104.09,208.8
2023-11-15 17:10:32,50.0,7.99,31.49,104.14,207.93
2023-11-15 17:11:13,50.0,8.0,31.51,104.09,208.19
2023-11-15 17:11:54,50.0,7.99,31.65,104.09,208.19
2023-11-15 17:12:45,50.0,8.0,31.67,104.05,208.01
2023-11-15 17:13:29,50.0,7.99,31.65,104.09,208.45
2023-11-15 17:14:08,50.0,08.02,31.7,104.05,209.24
2023-11-15 17:14:49,50.0,7.98,31.72,104.23,208.1
2023-11-15 17:16:02,50.0,7.99,31.63,104.01,208.19
2023-11-15 17:16:42,50.0,8.0,31.65,104.01,208.1
2023-11-15 17:17:33,50.0,8.0,31.65,104.09,208.11
2023-11-15 17:18:25,50.0,7.99,31.6,104.01,208.02
2023-11-15 17:19:08,50.0,8.0,31.67,104.01,208.11
2023-11-15 17:19:47,50.0,08.01,31.72,104.4,207.41
2023-11-15 17:21:20,50.0,08.01,31.67,103.96,207.32
2023-11-15 17:22:12,50.0,7.99,31.65,104.09,208.19
2023-11-15 17:23:32,50.0,08.01,31.67,104.09,207.58
2023-11-15 17:24:14,50.0,08.02,31.65,104.01,207.58
2023-11-15 17:24:56,50.0,08.02,31.67,104.23,208.28
2023-11-15 17:25:58,50.0,8.0,31.72,104.23,208.02
2023-11-15 17:26:38,50.0,7.99,31.67,104.62,207.32
2023-11-15 17:27:30,50.0,08.03,31.67,104.05,209.07
2023-11-15 17:28:12,50.0,08.03,31.67,104.09,207.58
2023-11-15 17:29:02,0.5,08.01,31.67,104.05,207.49
2023-11-15 17:30:04,0.0,08.07,31.67,104.05,207.58
2023-11-15 17:30:47,0.5,08.06,31.7,104.01,208.55
2023-11-15 17:31:47,0.5,08.09,31.67,104.05,208.37
2023-11-15 17:32:28,0.5,08.08,31.72,103.7,209.07
2023-11-15 17:33:09,0.5,08.01,31.67,103.66,207.49
2023-11-15 17:34:21,0.5,7.99,31.7,104.1,208.02
2023-11-15 17:35:27,0.5,8.0,31.7,103.79,208.55
2023-11-15 17:36:04,0.5,7.99,31.67,103.79,208.02
2023-11-15 17:37:06,0.5,08.01,31.67,104.14,208.46
2023-11-15 17:37:47,0.5,08.01,31.67,104.01,208.02
2023-11-15 17:38:38,0.5,7.99,31.65,103.66,208.37
2023-11-15 17:39:19,0.5,08.01,31.7,104.54,208.55
2023-11-15 17:40:31,0.5,8.0,31.67,103.79,208.46
2023-11-15 17:42:35,0.5,08.01,31.63,103.75,208.46
2023-11-15 17:43:26,0.5,8.0,31.7,103.79,208.55
2023-11-15 17:44:07,0.5,8.0,31.7,104.27,208.55
2023-11-15 17:45:00,0.5,7.99,31.7,104.19,208.02
2023-11-15 17:45:50,0.5,08.01,31.67,104.54,209.69
2023-11-15 17:46:31,0.5,7.99,31.65,103.75,208.98
2023-11-15 17:47:12,0.5,08.03,31.75,104.01,209.6
2023-11-15 17:47:54,0.5,08.01,31.72,104.27,209.77
2023-11-15 17:48:35,0.5,08.01,31.65,104.01,208.98
2023-11-15 17:49:16,0.5,8.0,31.67,104.23,208.46
2023-11-15 17:51:50,0.5,8.0,31.63,104.01,209.51
2023-11-15 17:52:42,0.5,08.01,31.65,104.19,209.6
2023-11-15 17:53:23,0.5,8.0,31.7,104.27,209.69
2023-11-15 17:54:04,0.5,08.01,31.7,104.23,209.33
2023-11-15 17:54:45,0.5,7.99,31.7,104.23,208.9
2023-11-15 17:55:26,0.5,08.01,31.67,104.27,209.69
